start_id,end_id,type
https://openalex.org/W2271840356,https://openalex.org/A5031789995,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5000650022,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5009510257,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5045113162,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5024140027,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5063771762,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5067335143,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5039751155,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5113452656,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5032356827,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5028992619,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5006446297,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5080065269,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5016586245,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5013813527,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5004650249,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5059594867,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5003562101,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5014405928,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5039276358,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5080764662,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5104075606,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5102988664,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/C2778755073,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/C120314980,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/C205649164,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/C58640448,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/A5049812527,WRITTEN_BY
https://openalex.org/A5049812527,https://openalex.org/I95457486,AFFILIATED_WITH
https://openalex.org/W1901616594,https://openalex.org/A5102921433,WRITTEN_BY
https://openalex.org/A5102921433,https://openalex.org/I74973139,AFFILIATED_WITH
https://openalex.org/W1901616594,https://openalex.org/C64543145,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C2164484,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C2522767166,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C75684735,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C45374587,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C119421448,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C127413603,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C124101348,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C71924100,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C76155785,RELATED_TO
https://openalex.org/W1901616594,https://openalex.org/C126838900,RELATED_TO
